x,y1,y2
14.6600000000,53.5086204602,0.0000000000
14.6700000000,53.4875625697,0.0000000000
14.6800000000,53.4664954198,0.0000000000
14.6900000000,53.4454191074,0.0000000000
14.7000000000,53.4243337288,0.0000000000
14.7100000000,53.4032393806,0.0000000000
14.7200000000,53.3821361586,0.0000000000
14.7300000000,53.3610241587,0.0000000000
14.7400000000,53.3399034762,0.0000000000
14.7500000000,53.3187742065,0.0000000000
14.7600000000,53.2976364445,0.0000000000
14.7700000000,53.2764902848,0.0000000000
14.7800000000,53.2553358218,0.0000000000
14.7900000000,53.2341731498,0.0000000000
14.8000000000,53.2130023626,0.0000000000
14.8100000000,53.1918235538,0.0000000000
14.8200000000,53.1706368167,0.0000000000
14.8300000000,53.1494422445,0.0000000000
14.8400000000,53.1282399300,0.0000000000
14.8500000000,53.1070299657,0.0000000000
14.8600000000,53.0858124439,0.0000000000
14.8700000000,53.0645874567,0.0000000000
14.8800000000,53.0433550959,0.0000000000
14.8900000000,53.0221154529,0.0000000000
14.9000000000,53.0008686190,0.0000000000
14.9100000000,52.9796146852,0.0000000000
14.9200000000,52.9583537422,0.0000000000
14.9300000000,52.9370858805,0.0000000000
14.9400000000,52.9158111903,0.0000000000
14.9500000000,52.8945297616,0.0000000000
14.9600000000,52.8732416841,0.0000000000
14.9700000000,52.8519470471,0.0000000000
14.9800000000,52.8306459399,0.0000000000
14.9900000000,52.8093384514,0.0000000000
15.0000000000,52.7880246702,0.0000000000
15.0100000000,52.7667046848,0.0000000000
15.0200000000,52.7453785833,0.0000000000
15.0300000000,52.7240464536,0.0000000000
15.0400000000,52.7027083833,0.0000000000
15.0500000000,52.6813644599,0.0000000000
15.0600000000,52.6600147704,0.0000000000
15.0700000000,52.6386594018,0.0000000000
15.0800000000,52.6172984407,0.0000000000
15.0900000000,52.5959319734,0.0000000000
15.1000000000,52.5745600861,0.0000000000
15.1100000000,52.5531828646,0.0000000000
15.1200000000,52.5318003945,0.0000000000
15.1300000000,52.5104127613,0.0000000000
15.1400000000,52.4890200499,0.0000000000
15.1500000000,52.4676223454,0.0000000000
15.1600000000,52.4462197323,0.0000000000
15.1700000000,52.4248122949,0.0000000000
15.1800000000,52.4034001174,0.0000000000
15.1900000000,52.3819832837,0.0000000000
15.2000000000,52.3605618773,0.0000000000
15.2100000000,52.3391359816,0.0000000000
15.2200000000,52.3177056798,0.0000000000
15.2300000000,52.2962710547,0.0000000000
15.2400000000,52.2748321890,0.0000000000
15.2500000000,52.2533891650,0.0000000000
15.2600000000,52.2319420648,0.0000000000
15.2700000000,52.2104909705,0.0000000000
15.2800000000,52.1890359635,0.0000000000
15.2900000000,52.1675771253,0.0000000000
15.3000000000,52.1461145371,0.0000000000
15.3100000000,52.1246482797,0.0000000000
15.3200000000,52.1031784339,0.0000000000
15.3300000000,52.0817050800,0.0000000000
15.3400000000,52.0602282982,0.0000000000
15.3500000000,52.0387481686,0.0000000000
15.3600000000,52.0172647706,0.0000000000
15.3700000000,51.9957781839,0.0000000000
15.3800000000,51.9742884877,0.0000000000
15.3900000000,51.9527957608,0.0000000000
15.4000000000,51.9313000821,0.0000000000
15.4100000000,51.9098015300,0.0000000000
15.4200000000,51.8883001828,0.0000000000
15.4300000000,51.8667961185,0.0000000000
15.4400000000,51.8452894148,0.0000000000
15.4500000000,51.8237801493,0.0000000000
15.4600000000,51.8022683993,0.0000000000
15.4700000000,51.7807542419,0.0000000000
15.4800000000,51.7592377538,0.0000000000
15.4900000000,51.7377190117,0.0000000000
15.5000000000,51.7161980919,0.0000000000
15.5100000000,51.6946750705,0.0000000000
15.5200000000,51.6731500233,0.0000000000
15.5300000000,51.6516230261,0.0000000000
15.5400000000,51.6300941542,0.0000000000
15.5500000000,51.6085634828,0.0000000000
15.5600000000,51.5870310868,0.0000000000
15.5700000000,51.5654970410,0.0000000000
15.5800000000,51.5439614197,0.0000000000
15.5900000000,51.5224242972,0.0000000000
15.6000000000,51.5008857476,0.0000000000
15.6100000000,51.4793458445,0.0000000000
15.6200000000,51.4578046615,0.0000000000
15.6300000000,51.4362622720,0.0000000000
15.6400000000,51.4147187490,0.0000000000
15.6500000000,51.3931741652,0.0000000000
